,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
403,B000JQUU00,"[87, 90]",4,"These stories were written in a rough tone and have an unpolished feel to them. This is not necessarily a detraction, and some tales were better than other, but it was occasionally wearying to read them in the poor grammar of colloquial speech. Hence, four stars. Also, it lacks an interactive table of contents.Tales included are;Tom Tit TotThe Three SilliesThe Rose-TreeThe Old Woman and Her PigHow Jack Went to Seek His FortuneMr. VinegarNix Nought NothingJack HannafordBinnorieMouse and MouserCap o'RushesTeeny-TinyJack and the BeanstalkThe Story of the Three Little PigsThe Master and His PupilTitty Mouse and Tatty MouseJack and his Golden Snuff-BoxThe Story of the Three BearsJack the Giant-KillerHenny-PennyChilde RowlandMolly WhuppieThe Red EttinThe Golden ArmTHe History of Tom ThumbMr. FoxLazy JackJohnny-CakeEarl Mar's DaughterMr. MiaccaWhittington and his CatThe Strange VisitorThe Laidly Worm of Spindleston HeughThe Cat and the MouseThe Fish and the RingThe Magpie's NestKate CrackernutsThe Cauld Lad of HiltonThe Ass, the Table and the StickFairy OintmentThe Well of the World's EndMaster of All MastersThe Three Heads of the Well","01 20, 2010",A2K441WSO34XQ4,Mithril,Decent English Fairy Tales,1263945600
404,B000JQUU00,"[0, 0]",3,it's ok. some of them were kind of dumb though.,"07 9, 2014",AYBADSJQBMXQR,SamC,it's okay,1404864000
405,B000JQUU00,"[0, 0]",4,A BIT DIFFERENT FROM WHAT I EXPECTED.  IT WAS GOOD FOR LIGHT AND FAST READING.DID A LOT OF READING THE LAST COUPLE OF MONTHS.  THIS FILLED IN THE TIME.THANKS.,"02 7, 2014",A2PVGS85I9Y1PB,Zean,INTERESTING,1391731200
406,B000JQUXBQ,"[0, 0]",4,"At first, I did not know what to expect when I started reading this. However, it is very interesting and provides what appears to be a historical account of the events of war.","09 20, 2013",A1120M9ZK2U3FQ,"Amazon Customer ""Mel""",Interesting,1379635200
407,B000JQUXBQ,"[0, 0]",4,"lose the war,lose your boat lose your girl(maybe).kind of an insight into the mentality of &#34;upper class germans&#34; & their take on things","04 7, 2014",A1E29R44D66RLD,frog96,easy to hate the the commander,1396828800
408,B000JQUXBQ,"[1, 1]",3,"I expected a War story about U-Boats in WWI what I got was love story about a young girl and a fledgling U-Boat captain. The author, whoever it was, captured the essence of the aristocratic German officer. It was interesting how his attitudes toward the war and country were affected by his love for Zoe. There is a little bit of U-Boat combat action but that is a mere sideshow to the love story. Not a War story involving lots of action, but not a bad little love story.","08 18, 2013",A17PY3LSOO89LB,Froggythegremlin,Not Really About U-Boats,1376784000
409,B000JQUXBQ,"[0, 0]",4,I like the reality that I felt  as I read this little book.  There is not much submarine detail but it feels as if it could be an exerpt from someones diary.  I especially  liked the &#34;reveal&#34; at the conclusion.,"01 6, 2014",A1H0A74JRZPER0,John Price,Could be real,1388966400
410,B000JQUXBQ,"[0, 0]",5,"One wonders how these people survived what with the conditions and stress they lived with daily. Although their cause was not just, their bravado was admirable. Great book for manyone interested in history.","04 2, 2013",A3OO6N9LBUL5QC,"Robert N. Wintersteen ""History nut""",Extrememly well written and detailed.,1364860800
411,B000MAH6G4,"[1, 1]",5,"Vaughan knows how to write novels that are fast moving and hard to put down.  If you enjoy Westerns,  give his novels a try.","06 8, 2014",A3KYYFYZ73WDWV,BILLY,Post Civil War Killers,1402185600
412,B000MAH6G4,"[1, 1]",5,I have read all of the Hawke series and have enjoyed them all very much. I wish Vaughan would keep writing them.,"06 22, 2014",A2YGQ6A5MSZDX0,bjohn,Great Read:,1403395200
413,B000MAH6G4,"[0, 0]",5,"This was another of Robert Vaughan Books that was very good, it was very hard to put the book down, it kept you interested all the way thru the book. If you enjoy reading Westerns, then you will be glad that you got this Book. Hopefully the Author will make some more Books about Hawke.","10 8, 2013",A1IQ2B7CLUBFRB,"Denny F. Pelto ""Holy Smokers""",Excellent Book,1381190400
414,B000MAH6G4,"[0, 0]",5,I really enjoyed the book and I bought another one in the series .and would reccomend it for western readers.,"05 7, 2014",ALGTT66A96X0D,HAROLD BENDER,Hawke The Law of a Fast Gun,1399420800
415,B000MAH6G4,"[1, 1]",5,"If you like westerns, you'll love this book. Great story with great characters. This book is well worth reading! Go ahead and try it!","05 30, 2014",A2JTXE8PEULVK3,Helge,Great!,1401408000
416,B000MAH6G4,"[0, 0]",4,"Vaughan had created an appealing character for his series of westerns. The hero is physically true to the Western genre, yet is a very talented and respected classical pianist. He can draw fast and shoot straight. The stories are entertaining and make for a nice addition to your library if you enjoy reading Westerns with a twist.","05 22, 2014",A33RHQR728SFY6,"Richard A. Diekman ""rapid reader""",Unusual Hawke,1400716800
417,B000MAH6G4,"[0, 0]",4,Not really what the title says.. He doesn't go out and just shoot people..  Well thought out and worth reading...,"05 13, 2014",A1CXF5M5GDAJ2U,Toothcop,very good.,1399939200
418,B000MAH73Q,"[0, 0]",2,"2 star, quality of writing okay, story okay, female character, if you can call it a character, is horrid.  2/3 through book and I know she has freckles, brown hair, has the same ugly brown dress on, and is angry.  Who cares what happens to her?  Not me.  The male character is a better character.","03 7, 2014",AG0IHS9UYOXPM,AJConrad,disapointment,1394150400
419,B000MAH73Q,"[1, 1]",5,"In 1806 when Mallory Edwards was seventeen and John Barron was a few years older, their parents arranged for their marriage.  They met on their wedding day for the first time; exchanged vows; and the next morning he left joining the army.Seven years later, Mallory is tossed from her home due no payment as her wandering husband's uncle stopped sending her allotment.  Fuming, Mallory comes to London to confront her husband and demand a divorce.  Not caring one iota for proper behavior, she rips his head off in front of his mistress.  When John realizes the screaming crone is his wife, he grabs her and leaves his mistress at home. Mallory proves he owns nothing as his fortune has been embezzled while he dallied.  Together they seek his missing relative who absconded with his money.  However, as they fall in love while hiding as commoners he realizes his wife is an intelligent beauty and no longer the little girl he married; she realizes her husband is an intelligent hunk and no longer the runaway boy she married.Readers will enjoy this 1997 Regency ""Treasure"" as the metamorphosis of the lead couple is deftly handled by Cathy Maxwell.  John is a selfish boor while Mallory lacks self esteem; each matures as he looks inside himself and dislikes what he sees and she begins to gain confidence.  Readers will enjoy this second chance at marriage as this time the protagonists fall in love.Harriet Klausner","04 19, 2011",AFVQZQ8PW0L,Harriet Klausner,enjoyable Regency,1303171200
420,B000MAH73Q,"[0, 0]",5,"I enjoyed this story very much and the story line was easy to follow.  The author as always draws the reader in and allows the reader to experience the many emotions of her main characters.  This story is for anyone who enjoys intrigue, suspense, adventure, and romance.  She ended her story perfectly by giving us a glimpse of what their future was like.","04 4, 2014",ASHX33A1334SS,Janie_tx,Loved It!,1396569600
421,B000MAH73Q,"[2, 2]",3,"I really can't say I loved it. It was good in parts and than slow and boring in others.  My biggest problem with the book I think has to do with the heroine. Yes, he abandoned her and so on but after he explains his reasons which were understandable you would think that the wife at some point would understand too, but nope,It takes 245 pages for this 2 to actually get together. After they finally get to lie together something else comes up and we have to read another 100 more pages for this women to forgive him again. The story and the idea is not bad the last 40 pages were quit good and romantic but before I reached those I actually struggled to continue reading.","08 16, 2011",A36LMQHUQVIZ94,Jeannetteoc,Just ok,1313452800
